bsk_id,bsk_name_x,block_mun_id,service_id,usage_count,unique_customers,service_name,rank_in_block
2997,COLLECTOR OF KOLKATA (STAMP AND REVENUE),391,267,8,7,Info - Old Age Pension Scheme,5
2997,COLLECTOR OF KOLKATA (STAMP AND REVENUE),391,342,8,7,Search - Printing of Renewal Demand (CE)  (only for KMC),5
2997,COLLECTOR OF KOLKATA (STAMP AND REVENUE),391,343,6,5,Apply - New License (CE) Application  (only for KMC),6
2997,COLLECTOR OF KOLKATA (STAMP AND REVENUE),391,408,6,6,Search - Status of Application of Swasthya Sathi Card,6
2998,TULSIHATTA GP,138,199,424,250,Apply - Payment of WBSEDCL Electricity Bill,1
2998,TULSIHATTA GP,138,4,409,262,Application for Income Certificates,2
2998,TULSIHATTA GP,138,392,253,196,Modify - Add member / FPS of Ration Card Holder,3
2998,TULSIHATTA GP,138,485,184,142,eDistrict Dashboard,4
2998,TULSIHATTA GP,138,352,154,132,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,5
2998,TULSIHATTA GP,138,151,136,111,Apply - Local Residence (Domicile) Certificate,6
2999,SI OFFICE RATUA NEW CIRCLE,140,352,3585,3224,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
2999,SI OFFICE RATUA NEW CIRCLE,140,199,1931,903,Apply - Payment of WBSEDCL Electricity Bill,2
2999,SI OFFICE RATUA NEW CIRCLE,140,408,1771,1543,Search - Status of Application of Swasthya Sathi Card,3
2999,SI OFFICE RATUA NEW CIRCLE,140,69,688,644,Apply - Krishak Bandhu Scheme,4
2999,SI OFFICE RATUA NEW CIRCLE,140,127,449,439,Search - Application Status of Digital Ration Card Application,5
2999,SI OFFICE RATUA NEW CIRCLE,140,382,447,430,Status of Application (Krishak Bandhu),6
3000,RATUA GP,140,128,2201,1475,Apply - Aadhaar & Mobile Link with Digital Ration Card,1
3000,RATUA GP,140,408,2030,1353,Search - Status of Application of Swasthya Sathi Card,2
3000,RATUA GP,140,127,1981,1403,Search - Application Status of Digital Ration Card Application,3
3000,RATUA GP,140,382,1542,1104,Status of Application (Krishak Bandhu),4
3000,RATUA GP,140,199,1278,705,Apply - Payment of WBSEDCL Electricity Bill,5
3000,RATUA GP,140,358,695,616,Search - Download of e-Ration Card,6
3001,UTTAR LAKSHMIPUR GP,131,155,1052,809,Apply - Submission of Form for Electoral Roll,1
3001,UTTAR LAKSHMIPUR GP,131,352,745,606,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
3001,UTTAR LAKSHMIPUR GP,131,199,463,328,Apply - Payment of WBSEDCL Electricity Bill,3
3001,UTTAR LAKSHMIPUR GP,131,127,295,245,Search - Application Status of Digital Ration Card Application,4
3001,UTTAR LAKSHMIPUR GP,131,128,281,247,Apply - Aadhaar & Mobile Link with Digital Ration Card,5
3001,UTTAR LAKSHMIPUR GP,131,408,276,252,Search - Status of Application of Swasthya Sathi Card,6
3002,RATHBARI CRC AT IDEAL HIGH MADRASAH,131,155,435,415,Apply - Submission of Form for Electoral Roll,1
3002,RATHBARI CRC AT IDEAL HIGH MADRASAH,131,352,391,364,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
3002,RATHBARI CRC AT IDEAL HIGH MADRASAH,131,392,245,234,Modify - Add member / FPS of Ration Card Holder,3
3002,RATHBARI CRC AT IDEAL HIGH MADRASAH,131,199,223,149,Apply - Payment of WBSEDCL Electricity Bill,4
3002,RATHBARI CRC AT IDEAL HIGH MADRASAH,131,358,125,111,Search - Download of e-Ration Card,5
3002,RATHBARI CRC AT IDEAL HIGH MADRASAH,131,127,83,81,Search - Application Status of Digital Ration Card Application,6
3003,MANIKCHAK GP,133,199,878,717,Apply - Payment of WBSEDCL Electricity Bill,1
3003,MANIKCHAK GP,133,352,719,661,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
3003,MANIKCHAK GP,133,357,714,546,Payment History - WBSEDCL,3
3003,MANIKCHAK GP,133,137,632,563,Apply - Swasthya Sathi Enrolment Certificate New Registration (Form  B),4
3003,MANIKCHAK GP,133,408,479,420,Search - Status of Application of Swasthya Sathi Card,5
3003,MANIKCHAK GP,133,405,427,400,Modify - Member Name Correction after Receiving Card (Form  C),6
3004,SI OFFICE MANIKCHAK,133,199,1338,437,Apply - Payment of WBSEDCL Electricity Bill,1
3004,SI OFFICE MANIKCHAK,133,128,1301,575,Apply - Aadhaar & Mobile Link with Digital Ration Card,2
3004,SI OFFICE MANIKCHAK,133,126,1253,388,Apply - New Digital Ration Card,3
3004,SI OFFICE MANIKCHAK,133,131,393,222,Apply for Birth & Death Certificate,4
3004,SI OFFICE MANIKCHAK,133,408,359,238,Search - Status of Application of Swasthya Sathi Card,5
3004,SI OFFICE MANIKCHAK,133,358,340,217,Search - Download of e-Ration Card,6
3005,MANGALBARI GP,134,199,730,168,Apply - Payment of WBSEDCL Electricity Bill,1
3005,MANGALBARI GP,134,4,388,162,Application for Income Certificates,2
3005,MANGALBARI GP,134,6,315,128,Caste Certificate,3
3005,MANGALBARI GP,134,358,279,107,Search - Download of e-Ration Card,4
3005,MANGALBARI GP,134,151,222,116,Apply - Local Residence (Domicile) Certificate,5
3005,MANGALBARI GP,134,155,216,120,Apply - Submission of Form for Electoral Roll,6
3006,SI OFFICE KHARBA 2,137,352,2297,1173,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
3006,SI OFFICE KHARBA 2,137,267,1195,267,Info - Old Age Pension Scheme,2
3006,SI OFFICE KHARBA 2,137,128,1115,599,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
3006,SI OFFICE KHARBA 2,137,199,478,259,Apply - Payment of WBSEDCL Electricity Bill,4
3006,SI OFFICE KHARBA 2,137,4,265,80,Application for Income Certificates,5
3006,SI OFFICE KHARBA 2,137,408,216,98,Search - Status of Application of Swasthya Sathi Card,6
3007,KALIGRAM GP,136,352,1530,919,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
3007,KALIGRAM GP,136,4,1457,817,Application for Income Certificates,2
3007,KALIGRAM GP,136,155,830,605,Apply - Submission of Form for Electoral Roll,3
3007,KALIGRAM GP,136,126,753,573,Apply - New Digital Ration Card,4
3007,KALIGRAM GP,136,128,578,454,Apply - Aadhaar & Mobile Link with Digital Ration Card,5
3007,KALIGRAM GP,136,358,577,476,Search - Download of e-Ration Card,6
3008,MASHALDAHA GP,139,199,640,464,Apply - Payment of WBSEDCL Electricity Bill,1
3008,MASHALDAHA GP,139,382,526,452,Status of Application (Krishak Bandhu),2
3008,MASHALDAHA GP,139,127,389,366,Search - Application Status of Digital Ration Card Application,3
3008,MASHALDAHA GP,139,408,331,300,Search - Status of Application of Swasthya Sathi Card,4
3008,MASHALDAHA GP,139,128,306,148,Apply - Aadhaar & Mobile Link with Digital Ration Card,5
3008,MASHALDAHA GP,139,352,243,114,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,6
3009,SUJAPUR GP,130,352,2139,1798,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
3009,SUJAPUR GP,130,128,643,586,Apply - Aadhaar & Mobile Link with Digital Ration Card,2
3009,SUJAPUR GP,130,127,382,361,Search - Application Status of Digital Ration Card Application,3
3009,SUJAPUR GP,130,199,342,262,Apply - Payment of WBSEDCL Electricity Bill,4
3009,SUJAPUR GP,130,392,331,320,Modify - Add member / FPS of Ration Card Holder,5
3009,SUJAPUR GP,130,155,115,106,Apply - Submission of Form for Electoral Roll,6
3010,SI OFFICE KALIACHAK SOUTH,130,352,1627,1490,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
3010,SI OFFICE KALIACHAK SOUTH,130,128,1377,1310,Apply - Aadhaar & Mobile Link with Digital Ration Card,2
3010,SI OFFICE KALIACHAK SOUTH,130,199,331,206,Apply - Payment of WBSEDCL Electricity Bill,3
3010,SI OFFICE KALIACHAK SOUTH,130,358,211,197,Search - Download of e-Ration Card,4
3010,SI OFFICE KALIACHAK SOUTH,130,267,178,170,Info - Old Age Pension Scheme,5
3010,SI OFFICE KALIACHAK SOUTH,130,127,160,157,Search - Application Status of Digital Ration Card Application,6
3011,HABIBPUR GP,129,199,3614,2018,Apply - Payment of WBSEDCL Electricity Bill,1
3011,HABIBPUR GP,129,4,327,304,Application for Income Certificates,2
3011,HABIBPUR GP,129,470,291,71,Payment - e-Payment Stamp Duty & Registration Fees,3
3011,HABIBPUR GP,129,516,114,110,Apply - GP Certificate,4
3011,HABIBPUR GP,129,131,106,96,Apply for Birth & Death Certificate,5
3011,HABIBPUR GP,129,352,39,35,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,6
3012,SULTANNAGAR GP,139,405,1402,1226,Modify - Member Name Correction after Receiving Card (Form  C),1
3012,SULTANNAGAR GP,139,128,777,674,Apply - Aadhaar & Mobile Link with Digital Ration Card,2
3012,SULTANNAGAR GP,139,382,506,438,Status of Application (Krishak Bandhu),3
3012,SULTANNAGAR GP,139,199,353,213,Apply - Payment of WBSEDCL Electricity Bill,4
3012,SULTANNAGAR GP,139,516,326,256,Apply - GP Certificate,5
3012,SULTANNAGAR GP,139,4,282,269,Application for Income Certificates,6
3013,GOLAPGANJ GP,132,199,963,713,Apply - Payment of WBSEDCL Electricity Bill,1
3013,GOLAPGANJ GP,132,352,803,543,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
3013,GOLAPGANJ GP,132,128,733,561,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
3013,GOLAPGANJ GP,132,131,642,553,Apply for Birth & Death Certificate,4
3013,GOLAPGANJ GP,132,194,158,152,Search - Gram Panchayat Tax Payment,5
3013,GOLAPGANJ GP,132,516,121,104,Apply - GP Certificate,6
3014,KARKACH CRC AT KARKACH MS HIGH SCHOOL,128,199,388,217,Apply - Payment of WBSEDCL Electricity Bill,1
3014,KARKACH CRC AT KARKACH MS HIGH SCHOOL,128,4,387,274,Application for Income Certificates,2
3014,KARKACH CRC AT KARKACH MS HIGH SCHOOL,128,408,324,250,Search - Status of Application of Swasthya Sathi Card,3
3014,KARKACH CRC AT KARKACH MS HIGH SCHOOL,128,352,289,256,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,4
3014,KARKACH CRC AT KARKACH MS HIGH SCHOOL,128,151,229,177,Apply - Local Residence (Domicile) Certificate,5
3014,KARKACH CRC AT KARKACH MS HIGH SCHOOL,128,6,199,178,Caste Certificate,6
3015,"CRC,DHAOEL HIGH SCHOOL",128,4,482,170,Application for Income Certificates,1
3015,"CRC,DHAOEL HIGH SCHOOL",128,199,334,152,Apply - Payment of WBSEDCL Electricity Bill,2
3015,"CRC,DHAOEL HIGH SCHOOL",128,128,240,136,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
3015,"CRC,DHAOEL HIGH SCHOOL",128,151,134,102,Apply - Local Residence (Domicile) Certificate,4
3015,"CRC,DHAOEL HIGH SCHOOL",128,146,72,71,Apply - Swami Vivekananda Scholarship,5
3015,"CRC,DHAOEL HIGH SCHOOL",128,352,62,46,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,6
3016,"RTO OFFICE, MALDA",407,408,857,591,Search - Status of Application of Swasthya Sathi Card,1
3016,"RTO OFFICE, MALDA",407,233,755,649,Apply - Driving Licence,2
3016,"RTO OFFICE, MALDA",407,6,625,549,Caste Certificate,3
3016,"RTO OFFICE, MALDA",407,128,454,429,Apply - Aadhaar & Mobile Link with Digital Ration Card,4
3016,"RTO OFFICE, MALDA",407,199,440,213,Apply - Payment of WBSEDCL Electricity Bill,5
3016,"RTO OFFICE, MALDA",407,22,416,383,Apply - Land Revenue (Khajna),6
3017,CRC OFFICE ATTACHED WITH MALDA TOWN HIGH SCHOOL,407,199,798,196,Apply - Payment of WBSEDCL Electricity Bill,1
3017,CRC OFFICE ATTACHED WITH MALDA TOWN HIGH SCHOOL,407,393,257,190,Search - Schedule Paddy Sale,2
3017,CRC OFFICE ATTACHED WITH MALDA TOWN HIGH SCHOOL,407,352,147,120,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,3
3017,CRC OFFICE ATTACHED WITH MALDA TOWN HIGH SCHOOL,407,22,121,110,Apply - Land Revenue (Khajna),4
3017,CRC OFFICE ATTACHED WITH MALDA TOWN HIGH SCHOOL,407,357,104,37,Payment History - WBSEDCL,5
3017,CRC OFFICE ATTACHED WITH MALDA TOWN HIGH SCHOOL,407,392,91,84,Modify - Add member / FPS of Ration Card Holder,6
3018,CHANCHOL GP,136,155,1231,739,Apply - Submission of Form for Electoral Roll,1
3018,CHANCHOL GP,136,352,1156,764,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
3018,CHANCHOL GP,136,4,861,508,Application for Income Certificates,3
3018,CHANCHOL GP,136,408,482,375,Search - Status of Application of Swasthya Sathi Card,4
3018,CHANCHOL GP,136,151,423,252,Apply - Local Residence (Domicile) Certificate,5
3018,CHANCHOL GP,136,126,398,313,Apply - New Digital Ration Card,6
3019,GOBINDAPUR-MAHESHPUR GP,135,199,838,590,Apply - Payment of WBSEDCL Electricity Bill,1
3019,GOBINDAPUR-MAHESHPUR GP,135,352,772,679,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
3019,GOBINDAPUR-MAHESHPUR GP,135,6,557,460,Caste Certificate,3
3019,GOBINDAPUR-MAHESHPUR GP,135,4,528,420,Application for Income Certificates,4
3019,GOBINDAPUR-MAHESHPUR GP,135,408,500,452,Search - Status of Application of Swasthya Sathi Card,5
3019,GOBINDAPUR-MAHESHPUR GP,135,69,337,319,Apply - Krishak Bandhu Scheme,6
3020,BAMONGOLA GP,135,352,1390,989,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
3020,BAMONGOLA GP,135,6,917,698,Caste Certificate,2
3020,BAMONGOLA GP,135,199,735,278,Apply - Payment of WBSEDCL Electricity Bill,3
3020,BAMONGOLA GP,135,131,351,319,Apply for Birth & Death Certificate,4
3020,BAMONGOLA GP,135,408,337,296,Search - Status of Application of Swasthya Sathi Card,5
3020,BAMONGOLA GP,135,126,302,258,Apply - New Digital Ration Card,6
3021,MILKI GP,127,128,1504,1114,Apply - Aadhaar & Mobile Link with Digital Ration Card,1
3021,MILKI GP,127,393,1204,1004,Search - Schedule Paddy Sale,2
3021,MILKI GP,127,199,1023,653,Apply - Payment of WBSEDCL Electricity Bill,3
3021,MILKI GP,127,352,952,787,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,4
3021,MILKI GP,127,6,240,213,Caste Certificate,5
3021,MILKI GP,127,357,152,122,Payment History - WBSEDCL,6
3022,CRC AT HARISCHANDRAPUR HIGH SCHOOL,138,352,592,483,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
3022,CRC AT HARISCHANDRAPUR HIGH SCHOOL,138,382,376,352,Status of Application (Krishak Bandhu),2
3022,CRC AT HARISCHANDRAPUR HIGH SCHOOL,138,4,346,292,Application for Income Certificates,3
3022,CRC AT HARISCHANDRAPUR HIGH SCHOOL,138,199,314,166,Apply - Payment of WBSEDCL Electricity Bill,4
3022,CRC AT HARISCHANDRAPUR HIGH SCHOOL,138,128,283,213,Apply - Aadhaar & Mobile Link with Digital Ration Card,5
3022,CRC AT HARISCHANDRAPUR HIGH SCHOOL,138,358,260,237,Search - Download of e-Ration Card,6
3023,BHABUK GP,134,127,860,561,Search - Application Status of Digital Ration Card Application,1
3023,BHABUK GP,134,128,798,515,Apply - Aadhaar & Mobile Link with Digital Ration Card,2
3023,BHABUK GP,134,199,778,323,Apply - Payment of WBSEDCL Electricity Bill,3
3023,BHABUK GP,134,6,358,286,Caste Certificate,4
3023,BHABUK GP,134,392,318,247,Modify - Add member / FPS of Ration Card Holder,5
3023,BHABUK GP,134,352,306,239,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,6
3024,PANDUA GP,128,4,482,310,Application for Income Certificates,1
3024,PANDUA GP,128,199,295,124,Apply - Payment of WBSEDCL Electricity Bill,2
3024,PANDUA GP,128,485,251,208,eDistrict Dashboard,3
3024,PANDUA GP,128,470,218,102,Payment - e-Payment Stamp Duty & Registration Fees,4
3024,PANDUA GP,128,516,170,144,Apply - GP Certificate,5
3024,PANDUA GP,128,352,158,125,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,6
3025,JADUPUR ANCHAL HIGH SCHOOL (CRC ROOM),127,199,1095,128,Apply - Payment of WBSEDCL Electricity Bill,1
3025,JADUPUR ANCHAL HIGH SCHOOL (CRC ROOM),127,352,888,741,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
3025,JADUPUR ANCHAL HIGH SCHOOL (CRC ROOM),127,127,701,634,Search - Application Status of Digital Ration Card Application,3
3025,JADUPUR ANCHAL HIGH SCHOOL (CRC ROOM),127,358,687,608,Search - Download of e-Ration Card,4
3025,JADUPUR ANCHAL HIGH SCHOOL (CRC ROOM),127,128,658,599,Apply - Aadhaar & Mobile Link with Digital Ration Card,5
3025,JADUPUR ANCHAL HIGH SCHOOL (CRC ROOM),127,408,475,437,Search - Status of Application of Swasthya Sathi Card,6
3026,BEDRABAD GP,132,352,742,735,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
3026,BEDRABAD GP,132,408,292,290,Search - Status of Application of Swasthya Sathi Card,2
3026,BEDRABAD GP,132,392,248,242,Modify - Add member / FPS of Ration Card Holder,3
3026,BEDRABAD GP,132,199,194,85,Apply - Payment of WBSEDCL Electricity Bill,4
3026,BEDRABAD GP,132,155,158,151,Apply - Submission of Form for Electoral Roll,5
3026,BEDRABAD GP,132,267,129,128,Info - Old Age Pension Scheme,6
3027,PUKHURIA GP,141,199,690,258,Apply - Payment of WBSEDCL Electricity Bill,1
3027,PUKHURIA GP,141,4,239,178,Application for Income Certificates,2
3027,PUKHURIA GP,141,151,72,56,Apply - Local Residence (Domicile) Certificate,3
3027,PUKHURIA GP,141,128,56,9,Apply - Aadhaar & Mobile Link with Digital Ration Card,4
3027,PUKHURIA GP,141,516,54,28,Apply - GP Certificate,5
3027,PUKHURIA GP,141,478,35,34,Apply - Ordinary Residencial Certificate,6
3028,AIHO GP,129,352,2274,2024,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
3028,AIHO GP,129,199,743,328,Apply - Payment of WBSEDCL Electricity Bill,2
3028,AIHO GP,129,4,574,500,Application for Income Certificates,3
3028,AIHO GP,129,127,456,433,Search - Application Status of Digital Ration Card Application,4
3028,AIHO GP,129,408,421,410,Search - Status of Application of Swasthya Sathi Card,5
3028,AIHO GP,129,358,401,388,Search - Download of e-Ration Card,6
3029,BURWAN-II GP,160,4,1242,1007,Application for Income Certificates,1
3029,BURWAN-II GP,160,151,688,607,Apply - Local Residence (Domicile) Certificate,2
3029,BURWAN-II GP,160,199,412,240,Apply - Payment of WBSEDCL Electricity Bill,3
3029,BURWAN-II GP,160,516,201,177,Apply - GP Certificate,4
3029,BURWAN-II GP,160,352,100,92,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,5
3029,BURWAN-II GP,160,485,97,89,eDistrict Dashboard,6
3030,SABALDAHA GP,160,352,699,469,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
3030,SABALDAHA GP,160,199,451,175,Apply - Payment of WBSEDCL Electricity Bill,2
3030,SABALDAHA GP,160,128,303,200,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
3030,SABALDAHA GP,160,358,260,233,Search - Download of e-Ration Card,4
3030,SABALDAHA GP,160,382,236,132,Status of Application (Krishak Bandhu),5
3030,SABALDAHA GP,160,4,223,130,Application for Income Certificates,6
3031,SI OFFICE BELDANGA,409,199,191,62,Apply - Payment of WBSEDCL Electricity Bill,1
3031,SI OFFICE BELDANGA,409,392,153,143,Modify - Add member / FPS of Ration Card Holder,2
3031,SI OFFICE BELDANGA,409,69,109,103,Apply - Krishak Bandhu Scheme,3
3031,SI OFFICE BELDANGA,409,155,68,62,Apply - Submission of Form for Electoral Roll,4
3031,SI OFFICE BELDANGA,409,126,44,43,Apply - New Digital Ration Card,5
3031,SI OFFICE BELDANGA,409,22,38,26,Apply - Land Revenue (Khajna),6
3032,RAMPARA-II GP,144,352,130,120,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
3032,RAMPARA-II GP,144,392,110,69,Modify - Add member / FPS of Ration Card Holder,2
3032,RAMPARA-II GP,144,199,98,50,Apply - Payment of WBSEDCL Electricity Bill,3
3032,RAMPARA-II GP,144,516,59,45,Apply - GP Certificate,4
3032,RAMPARA-II GP,144,69,53,36,Apply - Krishak Bandhu Scheme,5
3032,RAMPARA-II GP,144,382,40,30,Status of Application (Krishak Bandhu),6
3033,SI OFFICE BELDANGA WEST,144,199,333,174,Apply - Payment of WBSEDCL Electricity Bill,1
3033,SI OFFICE BELDANGA WEST,144,127,48,42,Search - Application Status of Digital Ration Card Application,2
3033,SI OFFICE BELDANGA WEST,144,352,28,27,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,3
3033,SI OFFICE BELDANGA WEST,144,138,21,18,Apply - OPD Registration,4
3033,SI OFFICE BELDANGA WEST,144,128,18,16,Apply - Aadhaar & Mobile Link with Digital Ration Card,5
3033,SI OFFICE BELDANGA WEST,144,155,12,11,Apply - Submission of Form for Electoral Roll,6
3034,SI OFFICE BHAGWANGOLA,164,352,686,625,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
3034,SI OFFICE BHAGWANGOLA,164,128,580,445,Apply - Aadhaar & Mobile Link with Digital Ration Card,2
3034,SI OFFICE BHAGWANGOLA,164,199,257,113,Apply - Payment of WBSEDCL Electricity Bill,3
3034,SI OFFICE BHAGWANGOLA,164,155,234,201,Apply - Submission of Form for Electoral Roll,4
3034,SI OFFICE BHAGWANGOLA,164,358,222,210,Search - Download of e-Ration Card,5
3034,SI OFFICE BHAGWANGOLA,164,4,218,184,Application for Income Certificates,6
3035,SI OFFICE BHAGWANGOLA SOUTH,165,352,1765,689,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
3035,SI OFFICE BHAGWANGOLA SOUTH,165,199,1588,338,Apply - Payment of WBSEDCL Electricity Bill,2
3035,SI OFFICE BHAGWANGOLA SOUTH,165,128,822,413,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
3035,SI OFFICE BHAGWANGOLA SOUTH,165,127,601,351,Search - Application Status of Digital Ration Card Application,4
3035,SI OFFICE BHAGWANGOLA SOUTH,165,382,507,316,Status of Application (Krishak Bandhu),5
3035,SI OFFICE BHAGWANGOLA SOUTH,165,358,472,295,Search - Download of e-Ration Card,6
3036,SI OFFICE BHARATPUR,161,352,1584,1497,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
3036,SI OFFICE BHARATPUR,161,199,534,216,Apply - Payment of WBSEDCL Electricity Bill,2
3036,SI OFFICE BHARATPUR,161,128,78,78,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
3036,SI OFFICE BHARATPUR,161,127,76,64,Search - Application Status of Digital Ration Card Application,4
3036,SI OFFICE BHARATPUR,161,356,22,17,Search - Regenerate Receipt of WBSEDCL,5
3036,SI OFFICE BHARATPUR,161,155,14,13,Apply - Submission of Form for Electoral Roll,6
3037,SI OFFICE BHARATPUR SOUTH,162,199,267,103,Apply - Payment of WBSEDCL Electricity Bill,1
3037,SI OFFICE BHARATPUR SOUTH,162,128,67,58,Apply - Aadhaar & Mobile Link with Digital Ration Card,2
3037,SI OFFICE BHARATPUR SOUTH,162,352,66,64,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,3
3037,SI OFFICE BHARATPUR SOUTH,162,22,27,11,Apply - Land Revenue (Khajna),4
3037,SI OFFICE BHARATPUR SOUTH,162,357,27,23,Payment History - WBSEDCL,4
3037,SI OFFICE BHARATPUR SOUTH,162,4,24,10,Application for Income Certificates,5
3037,SI OFFICE BHARATPUR SOUTH,162,408,19,19,Search - Status of Application of Swasthya Sathi Card,6
3038,SI OFFICE DHULIAN,156,128,241,146,Apply - Aadhaar & Mobile Link with Digital Ration Card,1
3038,SI OFFICE DHULIAN,156,199,118,65,Apply - Payment of WBSEDCL Electricity Bill,2
3038,SI OFFICE DHULIAN,156,408,64,54,Search - Status of Application of Swasthya Sathi Card,3
3038,SI OFFICE DHULIAN,156,127,43,34,Search - Application Status of Digital Ration Card Application,4
3038,SI OFFICE DHULIAN,156,352,41,30,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,5
3038,SI OFFICE DHULIAN,156,2,36,21,Application for Aikyasree Scholarship,6
3039,SI OFFICE DOMKAL,412,127,430,387,Search - Application Status of Digital Ration Card Application,1
3039,SI OFFICE DOMKAL,412,128,315,293,Apply - Aadhaar & Mobile Link with Digital Ration Card,2
3039,SI OFFICE DOMKAL,412,382,213,193,Status of Application (Krishak Bandhu),3
3039,SI OFFICE DOMKAL,412,358,206,191,Search - Download of e-Ration Card,4
3039,SI OFFICE DOMKAL,412,408,206,188,Search - Status of Application of Swasthya Sathi Card,4
3039,SI OFFICE DOMKAL,412,476,147,126,Apply - Disability Certificate,5
3039,SI OFFICE DOMKAL,412,199,130,70,Apply - Payment of WBSEDCL Electricity Bill,6
3040,MADHURKUL GP,147,4,463,367,Application for Income Certificates,1
3040,MADHURKUL GP,147,408,281,197,Search - Status of Application of Swasthya Sathi Card,2
3040,MADHURKUL GP,147,199,218,93,Apply - Payment of WBSEDCL Electricity Bill,3
3040,MADHURKUL GP,147,485,119,111,eDistrict Dashboard,4
3040,MADHURKUL GP,147,516,112,84,Apply - GP Certificate,5
3040,MADHURKUL GP,147,352,77,70,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,6
3040,MADHURKUL GP,147,358,77,72,Search - Download of e-Ration Card,6
3041,BEWA-I GP,157,128,895,773,Apply - Aadhaar & Mobile Link with Digital Ration Card,1
3041,BEWA-I GP,157,352,733,608,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
3041,BEWA-I GP,157,199,554,299,Apply - Payment of WBSEDCL Electricity Bill,3
3041,BEWA-I GP,157,169,224,192,Apply - ROR Application ,4
3041,BEWA-I GP,157,156,222,221,Apply - Verification of Electoral Roll Online,5
3041,BEWA-I GP,157,155,169,159,Apply - Submission of Form for Electoral Roll,6
3042,SI OFFICE HARIHARPARA,145,199,386,135,Apply - Payment of WBSEDCL Electricity Bill,1
3042,SI OFFICE HARIHARPARA,145,408,26,23,Search - Status of Application of Swasthya Sathi Card,2
3042,SI OFFICE HARIHARPARA,145,392,20,19,Modify - Add member / FPS of Ration Card Holder,3
3042,SI OFFICE HARIHARPARA,145,356,15,12,Search - Regenerate Receipt of WBSEDCL,4
3042,SI OFFICE HARIHARPARA,145,470,14,12,Payment - e-Payment Stamp Duty & Registration Fees,5
3042,SI OFFICE HARIHARPARA,145,165,12,12,Apply - Yuvashree Scheme Application ,6
3043,SI OFFICE JALANGI,150,199,249,123,Apply - Payment of WBSEDCL Electricity Bill,1
3043,SI OFFICE JALANGI,150,4,109,89,Application for Income Certificates,2
3043,SI OFFICE JALANGI,150,352,95,82,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,3
3043,SI OFFICE JALANGI,150,155,89,74,Apply - Submission of Form for Electoral Roll,4
3043,SI OFFICE JALANGI,150,6,82,81,Caste Certificate,5
3043,SI OFFICE JALANGI,150,192,62,36,Application for EWS Certificates,6
3044,SI OFFICE JALANGI NORTH,150,199,789,314,Apply - Payment of WBSEDCL Electricity Bill,1
3044,SI OFFICE JALANGI NORTH,150,382,124,92,Status of Application (Krishak Bandhu),2
3044,SI OFFICE JALANGI NORTH,150,128,117,95,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
3044,SI OFFICE JALANGI NORTH,150,127,68,59,Search - Application Status of Digital Ration Card Application,4
3044,SI OFFICE JALANGI NORTH,150,69,53,44,Apply - Krishak Bandhu Scheme,5
